Tipo;Ano;Qualis;Autor Principal;Título do Artigo;Periódico/Evento;Aut.Total;Aut.Prof;Aut.Dout;Aut.Mestr;Aut.Grad;Autores - Nomes;PPGC
Conferência;2015;B1;José Palazzo Moreira de Oliveira;Proactive Domain Data Querying Based on Context Information in Ambient Assisted Living Environments;International Conference on Enterprise Information Systems;5;2;0;0;0;"Vinícius Maran; Alencar Machado; Iara Augustin; Leandro K. Wives; José Palazzo Moreira de Oliveira";Sim
Conferência;2015;B1;Leandro Krug Wives;Proactive Domain Data Querying based on Context Information in Ambient Assisted Living Environments;International Conference on Enterprise Information Systems;5;2;2;0;0;"Augustin, Iara; Machado, Alencar; MARAN, VINÍCIUS; Leandro Krug Wives; José Palazzo Moreira de Oliveira";Sim
Conferência;2015;-;Lucinéia Heloisa Thom;Process Design and Conformity Analysis of Computational Strategies for Molecular Docking;XMeeting;3;2;0;0;0;"Miller Biazus; Lucinéia Heloisa Thom; Márcio Dorn";Sim
Conferência;2015;B1;Ricardo Augusto da Luz Reis;Process Variability in FinFET Standard Cells with Different Transistor Sizing Techniques;IEEE International Conference on Electronics: Circuits and Systems;4;1;0;0;0;"ZIMPECK, A.L.; Posser, Gracieli; Meinhardt, Cristina; Ricardo Augusto da Luz Reis";Sim
Conferência;2015;-;Rosa Maria Vicari;Propuesta metodológica de apoyo a los procesos de enseñanza-aprendizaje a traves de entornos ubicuos y colaborativos: U-CSCL;1° Conferência Ibero-Americana de Ambientes de Aprendizagem Futuros;3;1;0;0;0;"Néstor Darío Duque Méndez; Cesar Collazos; Rosa Maria Vicari";Sim
Conferência;2015;A1;Renato Perez Ribas;Fast Buffer Delay Estimation Considering Time-Dependent Dielectric Breakdown;IEEE International Symposium on Circuits and Systems;3;2;0;0;0;"Felipe Marranghello; Andre Inacio Reis; Renato Perez Ribas";Não
Conferência;2015;A1;Renato Perez Ribas;Improved Logic Synthesis for Memristive Stateful Logic Using Multi-Memristor Implication;IEEE International Symposium on Circuits and Systems;5;2;1;0;0;"Felipe Marranghello; Vinicius Callegaro; Mayler G. A. Martins; Andre Inacio Reis; Renato Perez Ribas";Não
Conferência;2015;A2;Renato Perez Ribas;SOP Based Logic Synthesis for Memristive IMPLY Stateful Logic;International Conference on Computer Design;4;2;1;0;0;"Felipe S. Marranghello; Vinicius Callegaro; Andre Inacio Reis; Renato Perez Ribas";Não
Conferência;2015;B1;Renato Perez Ribas;Enhanced Spin-Diode Synthesis Using Logic Sharing;EUROMICRO Conference on Digital System Design;6;2;0;0;0;"Mayler G. A. Martins; Felipe S. Marranghello; Joseph S. Friedman; Alan V. Sahakian; Renato Perez Ribas; Andre Inacio Reis";Não
Conferência;2015;B2;Renato Perez Ribas;Automated Synthesis Approaches for Digital Integrated Design of Spin-Diode Circuits;International Workshop on Logic and Synthesis;6;2;0;0;0;"Mayler G. A. Martins; Felipe S. Marranghello; Joseph S. Friedman; Alan V. Sahakian; Renato Perez Ribas; Andre Inacio Reis";Não
Conferência;2015;A1;Sergio Bampi;Rate-distortion and energy performance of HEVC and H.264/AVC encoders: A comparative analysis;IEEE International Symposium on Circuits and Systems;4;1;1;0;0;"MONTEIRO, EDUARDA; GRELLERT, MATEUS; Sergio Bampi; Zatt, Bruno";Sim
Conferência;2015;B1;Renato Perez Ribas;MCML Gate Design for Standard Cell Library;Symposium on Integrated Circuits and Systems Design;4;1;0;0;0;"Bruno Canal; Cícero Nunes; Renato Perez Ribas; Eric Ericson Fabris";Não
Conferência;2015;-;Fernanda Gusmão de Lima Kastensmidt;Multiple fault injection platform for SRAM-based FPGA based on ground-level radiation experiments;2015 16th LatinAmerican Test Symposium (LATS);5;2;0;0;0;"TARRILLO, JIMMY; Tonfat, Jorge; TAMBARA, LUCAS; Fernanda Gusmão de Lima Kastensmidt; Ricardo Reis";Não
Conferência;2015;-;Fernanda Gusmão de Lima Kastensmidt;Using only redundant modules with approximate logic to reduce drastically area overhead in TMR;2015 16th LatinAmerican Test Symposium (LATS);4;1;0;0;0;"GOMES, IURI A. C.; MARTINS, MAYLER; REIS, ANDRE; Fernanda Gusmão de Lima Kastensmidt";Não
Conferência;2015;-;Fernanda Gusmão de Lima Kastensmidt;Considerations on application of selective hardening based on software fault tolerance techniques;2015 16th LatinAmerican Test Symposium (LATS);4;1;0;0;0;"RESTREPO-CALLE, FELIPE; CUENCA-ASENSI, SERGIO; MARTÍNEZ-ALVAREZ, ANTONIO; Fernanda Gusmão de Lima Kastensmidt";Não
Conferência;2015;-;Fernanda Gusmão de Lima Kastensmidt;Energy efficient frame-level redundancy scrubbing technique for SRAM-based FPGAs;2015 NASA/ESA Conference on Adaptive Hardware and Systems (AHS);3;2;0;0;0;"Tonfat, Jorge; Fernanda Gusmão de Lima Kastensmidt; Ricardo Reis";Não
Conferência;2015;-;Fernanda Gusmão de Lima Kastensmidt;A fast and scalable fault injection framework to evaluate multi/many-core soft error reliability;2015 IEEE International Symposium on Defect and Fault Tolerance in VLSI and Nanotechnology Systems (DFTS);4;2;0;0;0;"ROSA, FELIPE; Fernanda Gusmão de Lima Kastensmidt; Ricardo Reis; OST, LUCIANO";Não
Periódico;2015;A1;Manuel Menezes de Oliveira Neto;Real-time detection of planar regions in unorganized point clouds;Pattern Recognition;2;1;0;0;0;"Frederico Artur Limberger; Manuel Menezes de Oliveira Neto";Sim
Conferência;2015;-;Manuel Menezes de Oliveira Neto;Real-Time Detection of Planar Regions in Unorganized Point Clouds;XXXV Congresso da Sociedade Brasileira de Computação (CSBC 2015);2;1;0;0;0;"Frederico Artur Limberger; Manuel Menezes de Oliveira Neto";Sim
Conferência;2015;B1;Anderson Maciel;Real-Time Local Unfolding for Agents Navigation on Arbitrary Surfaces;Conference on Graphics, Patterns and Images;3;1;0;0;0;"Iago Uilian Berndt; Anderson Maciel; Rafael P. Torchelsen";Sim
Conferência;2015;A1;Mara Abel;A Cognitively Inspired Approach For Knowledge Representation And Reasoning In Knowledge-Based Systems;Conference on Artificial Intelligence;2;1;0;0;0;"Joel Luis Carbonera; Mara Abel";Não
Conferência;2015;B5;Ricardo Augusto da Luz Reis;Reducing the Signal Electromigration Effects on Different Logic Gates by Cell Layout Optimization;IEEE Latin American Symposium on Circuits and Systems - LASCAS;6;1;0;0;0;"Posser, Gracieli; Lucas de Paris; V. Mishra; P. Jain; Ricardo Augusto da Luz Reis; Sachin Sapatnekar";Sim
Conferência;2015;B5;Lucas Mello Schnorr;Reduzindo o Consumo Energético por Controle Dinâmico de Para- lelismo em Roubo de Tarefas;Escola Regional de Alto Desempenho;3;2;0;0;0;"Luís Felipe Millani; Lucas Mello Schnorr; Nicolas Maillard";Sim
Conferência;2015;A1;Lisandro Zambenedetti Granville;Refactoring Internet of Things middleware through Software-Defined Network;ACM Symposium on Applied Computing;5;2;0;0;0;"Lucas Mendes Ribeiro Arbiza; Leandro Márcio Bertholdo; Carlos Raniery Paula dos Santos; Lisandro Zambenedetti Granville; Liane Margarida Rockenbach Tarouco";Sim
Conferência;2015;B3;Paolo Rech;Reliability Analysis of Operating Systems for Embedded SoC;Conference on RADIATION EFFECTS on COMPONENTS and SYSTEMS;4;3;0;0;0;"Thiago Caberlon Santini; Luigi Carro; Flavio Rech Wagner; Paolo Rech";Sim
Conferência;2015;B3;Paolo Rech;Reliability Analysis of Operating Systems for Embedded SoC;Conference on RADIATION EFFECTS on COMPONENTS and SYSTEMS;4;3;0;0;0;"Thiago Caberlon Santini; Luigi Carro; Flavio Rech Wagner; Paolo Rech";Sim
Periódico;2015;-;Bernardo Henz;Relighting of Paintings and Drawings based on Shading-Color Correlation;Computer Graphics International;2;1;0;0;0;"Bernardo Henz; Manuel Menezes Oliveira";Sim
Conferência;2015;B1;Manuel Menezes de Oliveira Neto;Relighting of Paintings and Drawings based on Shading-Color Correlation;Computer Graphics International Conference;2;1;1;0;0;"Bernardo Henz; Manuel Menezes de Oliveira Neto";Sim
Conferência;2015;-;Lucas Mello Schnorr;Replicating the Performance Evaluation of a N-Body Application on a Manycore Accelerator;6th Workshop on Applications for Multi-Core Architectures;3;1;1;0;0;"Vinicius Garcia Pinto; Vinícius Alves Herbstrith; Lucas Mello Schnorr";Sim
Periódico;2015;A2;Alberto Egon Schaeffer Filho;Resilience support in software-defined networking: A survey;Computer Networks (1999);4;1;0;0;0;"DA SILVA, ANDERSON SANTOS; Smith, Paul; Mauthe, Andreas; Alberto Egon Schaeffer Filho";Sim
Periódico;2015;A2;Anderson Santos da Silva;Resilience support in software-defined networking: A survey;Computer Networks (1999);4;1;0;1;0;"Anderson Santos da Silva; SMITH, PAUL; MAUTHE, ANDREAS; SCHAEFFER-FILHO, ALBERTO";Sim
Conferência;2015;-;Sergio Bampi;Resistorless switched-capacitor current reference based on the MOSFET ZTC condition;"2015 IEEE 6th Latin American Symposium on Circuits &amp; Systems (LASCAS 2015)";5;1;0;0;0;"TOLEDO, PEDRO; KLIMACH, HAMILTON; CORDOVA, DAVID; Sergio Bampi; Eric Fabris";Sim
Periódico;2015;A1;Lisandro Zambenedetti Granville;Resource sharing in heterogeneous cloud radio access networks;IEEE Wireless Communications;7;2;1;0;0;"Marcelo Antonio Marotta; Nicholas Kaminskiy; Ismael Gomez-Miguelezy; Lisandro Zambenedetti Granville; Juergen Rochol; Luiz Da Silva; Cristiano Bonato Both";Sim
Periódico;2015;A1;Juergen Rochol;Resource sharing in heterogeneous cloud radio access networks;IEEE Wireless Communications;7;2;1;0;0;"MAROTTA, MARCELO ANTONIO; Nicholas Kaminski; Ismael Gomez-Miguelez; Lisandro Zambenedetti Granville; Juergen Rochol; Luiz DaSilva; CRISTIANO BONATO BOTH";Sim
Conferência;2015;B2;Ricardo Augusto da Luz Reis;Reusing Smaller Optimized FFT Blocks for the Realization of Larger Power Efficient Radix-2 FFTs;International Workshop on Power and Timing Modeling: Optimization and Simulation;3;1;0;0;0;"GHISSONI, SIDINEI; Eduardo Costa; Ricardo Augusto da Luz Reis";Sim
Periódico;2015;A2;Lisandro Zambenedetti Granville;Rich dynamic mashments: An approach for network management based on mashups and situation management;Computer Networks (1999);5;1;0;0;0;"CAICEDO RENDON, OSCAR MAURICIO; ESTRADA-SOLANO, FELIPE; GUIMARÃES, VINICIUS; ROCKENBACH TAROUCO, LIANE MARGARIDA; Lisandro Zambenedetti Granville";Sim
Conferência;2015;B1;Ricardo Augusto da Luz Reis;Impact of Dynamic Voltage Scaling and Thermal Factors on FinFET Based SRAM Reliability;IEEE International Conference on Electronics: Circuits and Systems;5;1;0;0;0;"ROSA, FELIPE; Raphael Brum; OST, LUCIANO; Wirth, Gilson; Ricardo Augusto da Luz Reis";Não
Conferência;2015;B1;Sergio Bampi;0.5 V Supply Voltage Reference Based on the MOSFET ZTC Condition;Symposium on Integrated Circuits and Systems Design;5;1;0;0;0;"CORDOVA, DAVID; TOLEDO, PEDRO; KLIMACH, HAMILTON; Sergio Bampi; Eric Fabris";Não
Conferência;2015;B1;Sergio Bampi;CMOS Transconductor Analysis for Low Temperature Sensitivity Based on ZTC MOSFET Condition;Symposium on Integrated Circuits and Systems Design;5;1;0;0;0;"TOLEDO, PEDRO; KLIMACH, HAMILTON; CORDOVA, DAVID; Sergio Bampi; Eric Fabris";Não
Conferência;2015;B1;Sergio Bampi;Wideband Low Noise Variable Gain Amplifier;Symposium on Integrated Circuits and Systems Design;4;1;0;0;0;"BAUMGRATZ, FILIPE D.; LI, HAO; Sergio Bampi; SAAVEDRA, CARLOS E.";Não
Conferência;2015;B1;Sergio Bampi;0.5 V Supply Resistorless Voltage Reference for Low Voltage Applications;Symposium on Integrated Circuits and Systems Design;3;1;0;0;0;"CAMPANA, RENATO V.; KLIMACH, HAMILTON; Sergio Bampi";Não
Conferência;2015;B1;Sergio Bampi;A 2-decades Wideband Low-Noise Amplifier with High Gain and ESD Protection;Symposium on Integrated Circuits and Systems Design;3;1;0;0;0;"COSTA, ARTHUR LIRANETO TORRES; KLIMACH, HAMILTON; Sergio Bampi";Não
Conferência;2015;A1;Sergio Bampi;0.7 V supply self-biased nanoWatt MOS-only threshold voltage monitor;IEEE International Symposium on Circuits and Systems;4;1;0;0;0;"MATTIA, OSCAR E.; KLIMACH, HAMILTON; Sergio Bampi; SCHNEIDER, MARCIO";Não
Conferência;2015;B1;Mara Abel;RockQuery - An Ontology-based Data Querying Tool;International Conference on Enterprise Information Systems;4;2;0;0;0;"LOZANO, JOSE; CARBONERA, JOEL; PIMENTA, MARCELO; Mara Abel";Sim
Conferência;2015;B1;Joel Luis Carbonera;RockQuery: An Ontology-based Data Querying Tool;International Conference on Enterprise Information Systems;4;2;0;0;0;"Jose Martin Lozano Aparicio; Joel Luis Carbonera; Marcelo Pimenta; Mara Abel";Sim
Conferência;2015;-;Ana Lucia Cetertich Bazzan;Route Assignment using Multi-Objective Evolutionary Search;IEEE International Conference on Intelligent Computer Communication and Processing;2;1;0;0;0;"Camelia Chira; Ana Lucia Cetertich Bazzan";Sim
Periódico;2015;A2;Leila Ribeiro;Rule-based transformation of graph rewriting rules: Towards higher-order graph grammars;Theoretical Computer Science;3;1;0;0;0;"Rodrigo Machado; Leila Ribeiro; Reiko Heckel";Sim
Conferência;2015;A1;Anderson Luiz Sartor;Run-time Phase Prediction for a Reconfigurable VLIW Processor;Design, Automation and Test in Europe Conference and Exhibition;6;1;1;0;0;"Qi Guo; Anderson Luiz Sartor; Anthony Brandon; Antonio Carlos Schneider Beck Filho; Xuehai Zhou; Stephan Wong";Sim
Conferência;2015;-;Ingrid Oliveira de Nunes;SACRES 2.0: Suporte à Recomendação de Configurações considerando Múltiplos Stakeholders;Congresso Brasileiro de Software: Teoria e Prática;3;1;0;0;0;"Lucas Lazzari Tomasi; Jacob De Quadros Stein; Ingrid Oliveira de Nunes";Sim
Conferência;2015;B1;Lisandro Zambenedetti Granville;SDN interactive manager: An OpenFlow-based SDN manager;IFIP/IEEE International Symposium on Integrated Network Management;5;2;0;0;0;"ISOLANI, PEDRO HELENO; Wickboldt, Juliano Araujo; Cristiano Bonato Both; Juergen Rochol; Lisandro Zambenedetti Granville";Sim
Conferência;2015;-;Lisandro Zambenedetti Granville;SDN-Based Services Delivering in Smart Environments;International Workshop on Future Internet and Smart Networks (FS&SN 2015);4;2;0;0;0;"Lucas Mendes Ribeiro Arbiza; Liane Margarida Rockenbach Tarouco; BERTHOLDO, LEANDRO MARCIO; Lisandro Zambenedetti Granville";Sim
Conferência;2015;A1;Cláudio Rosito Jung;Selective Hole-Filling for Depth Image-Based Rendering;International Conference on Acoustics, Speech, and Signal Processing;4;2;0;0;0;"Adriano Oliveira; Guilherme Pinto Fickel; Marcelo Walter; Cláudio Rosito Jung";Sim
Conferência;2015;A1;Marcelo Walter;Selective hole-filling for depth-image based rendering;International Conference on Acoustics, Speech, and Signal Processing;4;2;0;0;0;"OLIVEIRA, ADRIANO; FICKEL, GUILHERME; Marcelo Walter; JUNG, CLAUDIO";Sim
Conferência;2015;B2;Erick Galani Maziero;Semi-Supervised Never-Ending Learning in Rhetorical Relation Identification;Recent Advances in Natural Language Processing;3;0;0;0;0;"Erick Galani Maziero; Graeme Hirst; Thiago Alexandre Salgueiro Pardo";Sim
Conferência;2015;-;Rogers Prates de Pelle;SIAMI Reports: Sistema de Geração de Relatórios online do SIAMI;4º Congresso Internacional de Envelhecimento Humano;4;0;0;1;0;"Rogers Prates de Pelle; Profa. Dra. Márcia Regina Martins Alvarenga; Prof. Dr. Odival Faccenda; Rodolpho Pivetta Sabino";Sim
Conferência;2015;-;Bruno Borguesan;Side-Chain conformational analysis of the multi-dependent rotamer preferences of proteins;Escola Gaúcha de Bioinformática;3;1;0;1;0;"Mariel Barbachan e Silva; Márcio Dorn; Bruno Borguesan";Sim
Conferência;2015;-;Márcio Dorn;Side-Chain conformational analysis of the multi-dependent rotamer preferences of proteins;Escola Gaúcha de Bioinformática;3;1;0;1;0;"Bruno Borguesan; Mariel Barbachan e Silva; Márcio Dorn";Sim
Conferência;2015;B1;Marcelo Walter;Simple and Efficient Approximate Nearest Neighbor Search Using Spatial Sorting;Conference on Graphics, Patterns and Images;2;1;0;0;0;"MALHEIROS, MARCELO DE GOMENSORO; Marcelo Walter";Sim
Conferência;2015;B5;Fernando dos Santos;Simulação de Alagamentos sob a Perspectiva do Solo: Uma Extensão da Ferramenta SIGMAOn;Workshop de Computação Aplicada à Gestão do Meio Ambiente e Recursos Naturais;4;1;0;0;0;"David Krenkel Rodrigues de Melo; Diogo Pietro Scoz; Fernando dos Santos; Márcio José Mantau";Sim
Periódico;2015;A2;Luciana Salete Buriol;Simulated annealing for the machine reassignment problem;Annals of Operation Research;4;2;0;0;0;"PORTAL, GABRIEL M.; Ritt, Marcus; BORBA, LEONARDO M.; Luciana Salete Buriol";Sim
Periódico;2015;A2;Marcus Rolf Peter Ritt;Simulated annealing for the machine reassignment problem;Annals of Operation Research;4;2;0;0;0;"Gabriel M. Portal; Marcus Rolf Peter Ritt; Leonardo M. Borba; Luciana S. Buriol";Sim
Conferência;2015;B1;Claudio Fernando Resin Geyer;SMART: An Application Framework for Real Time Big Data Analysis on Heterogeneous Cloud Environments;International Conference on Computer and Information Technology;12;2;1;1;0;"Julio C. S. Anjos; Marcos Dias de Assunção; Jean Luca Bez; Claudio Fernando Resin Geyer; Edison Pignaton de Freitas; Alexandre Caríssimi; João Paulo Carvalho Lustosa da Costa; FEDAK, GILLES; Felix Freitag; Volker Markl; Paul Fergus; Rubem Pereira";Sim
Periódico;2015;A1;Juergen Rochol;Software-defined networking: management requirements and challenges;IEEE Communications Magazine;6;2;0;0;0;"Juliano Araujo Wickboldt; Wanderson Paim de Jesus; Pedro Heleno Isolani; CRISTIANO BONATO BOTH; Juergen Rochol; Lisandro Zambenedetti Granville";Sim
Periódico;2015;A1;Lisandro Zambenedetti Granville;Software-defined networking: management requirements and challenges;IEEE Communications Magazine (Print);6;2;1;0;0;"Juliano Araújo Wickboldt; Wanderson Paim de Jesus; Pedro Heleno Isolani; Cristiano Bonato Both; Juergen Rochol; Lisandro Zambenedetti Granville";Sim
Conferência;2015;-;Luciana Salete Buriol;Solving Sokoban Optimally with Domain-Dependent Move Pruning;Brazilian Conference on Intelligent Systems;4;2;1;0;0;"Renato R. Leme; André Grahl Pereira; Marcus Ritt; Luciana Salete Buriol";Sim
Periódico;2015;-;Maria Aparecida Azevedo Koike Folgueira;Somatic mutations in breast and serous ovarian cancer young patients: a systematic review and meta-analysis;Revista da Associação Médica Brasileira;7;0;0;0;0;"ENCINAS, GISELLY; MAISTRO, SIMONE; PASINI, FÁTIMA SOLANGE; Katayama, Maria Lucia Hirata; Brentani, Maria Mitzi; BOCK, GEERTRUIDA HENDRIKA DE; Maria Aparecida Azevedo Koike Folgueira";Sim
Conferência;2015;-;Maria Aparecida Azevedo Koike Folgueira;Somatic mutations in Luminal HER2 negative tumors from young breast cancer patients;2015 ASCO Annual Meeting - American Society of Clinical Oncology;10;0;0;0;0;"Encinas, Giselly; Maria Aparecida Azevedo Koike Folgueira; Maria del Pilar Estevez Diz; Eduardo Carneiro de Lyra; Ana Carolina Ribeiro Chaves de Gouvêa; Veronica Sabelnykova; Paul Boutros; Simone Maistro; Roger Chammas; João Carlos Sampaio Góes";Sim
Conferência;2015;A2;Andre Inacio Reis;SOP Based Logic Synthesis for Memristive IMPLY Stateful Logic;International Conference on Computer Design;4;2;1;0;0;"MARRANGHELLO, FELIPE S.; CALLEGARO, VINICIUS; Andre Inacio Reis; RIBAS, RENATO";Sim
Conferência;2015;-;Renato Perez Ribas;Standard Cell Library Database Generation for Digital ASIC Design Flow;Workshop on Circuits and Systems Design (WCAS);10;1;1;0;0;"Luís Henrique Reinicke; Lauro Puricelli; Cícero Nunes; Maurício Altieri; Marcelo Erigson; augusto Neutzling; Alonso Schmidt; BUTZEN, PAULO F.; Renato Perez Ribas; Eric Ericson Fabris";Sim
